-3	1
-2.99	1.089401
-2.98	1.177608
-2.97	1.264627
-2.96	1.350464
-2.95	1.435125
-2.94	1.518616
-2.93	1.600943
-2.92	1.682112
-2.91	1.762129
-2.9	1.841
-2.89	1.918731
-2.88	1.995328
-2.87	2.070797
-2.86	2.145144
-2.85	2.218375
-2.84	2.290496
-2.83	2.361513
-2.82	2.431432
-2.81	2.500259
-2.8	2.568
-2.79	2.634661
-2.78	2.700248
-2.77	2.764767
-2.76	2.828224
-2.75	2.890625
-2.74	2.951976
-2.73	3.012283
-2.72	3.071552
-2.71	3.129789
-2.7	3.187
-2.69	3.243191
-2.68	3.298368
-2.67	3.352537
-2.66	3.405704
-2.65	3.457875
-2.64	3.509056
-2.63	3.559253
-2.62	3.608472
-2.61	3.656719
-2.6	3.704
-2.59	3.750321
-2.58	3.795688
-2.57	3.840107
-2.56	3.883584
-2.55	3.926125
-2.54	3.967736
-2.53	4.008423
-2.52	4.048192
-2.51	4.087049
-2.5	4.125
-2.49	4.162051
-2.48	4.198208
-2.47	4.233477
-2.46	4.267864
-2.45	4.301375
-2.44	4.334016
-2.43	4.365793
-2.42	4.396712
-2.41	4.426779
-2.4	4.456
-2.39	4.484381
-2.38	4.511928
-2.37	4.538647
-2.36	4.564544
-2.35	4.589625
-2.34	4.613896
-2.33	4.637363
-2.32	4.660032
-2.31	4.681909
-2.3	4.703
-2.29	4.723311
-2.28	4.742848
-2.27	4.761617
-2.26	4.779624
-2.25	4.796875
-2.24	4.813376
-2.23	4.829133
-2.22	4.844152
-2.21	4.858439
-2.2	4.872
-2.19	4.884841
-2.18	4.896968
-2.17	4.908387
-2.16	4.919104
-2.15	4.929125
-2.14	4.938456
-2.13	4.947103
-2.12	4.955072
-2.11	4.962369
-2.1	4.969
-2.09	4.974971
-2.08	4.980288
-2.07	4.984957
-2.06	4.988984
-2.05	4.992375
-2.04	4.995136
-2.03	4.997273
-2.02	4.998792
-2.01	4.999699
-2	5
-1.99	4.999701
-1.98	4.998808
-1.97	4.997327
-1.96	4.995264
-1.95	4.992625
-1.94	4.989416
-1.93	4.985643
-1.92	4.981312
-1.91	4.976429
-1.9	4.971
-1.89	4.965031
-1.88	4.958528
-1.87	4.951497
-1.86	4.943944
-1.85	4.935875
-1.84	4.927296
-1.83	4.918213
-1.82	4.908632
-1.81	4.898559
-1.8	4.888
-1.79	4.876961
-1.78	4.865448
-1.77	4.853467
-1.76	4.841024
-1.75	4.828125
-1.74	4.814776
-1.73	4.800983
-1.72	4.786752
-1.71	4.772089
-1.7	4.757
-1.69	4.741491
-1.68	4.725568
-1.67	4.709237
-1.66	4.692504
-1.65	4.675375
-1.64	4.657856
-1.63	4.639953
-1.62	4.621672
-1.61	4.603019
-1.6	4.584
-1.59	4.564621
-1.58	4.544888
-1.57	4.524807
-1.56	4.504384
-1.55	4.483625
-1.54	4.462536
-1.53	4.441123
-1.52	4.419392
-1.51	4.397349
-1.5	4.375
-1.49	4.352351
-1.48	4.329408
-1.47	4.306177
-1.46	4.282664
-1.45	4.258875
-1.44	4.234816
-1.43	4.210493
-1.42	4.185912
-1.41	4.161079
-1.4	4.136
-1.39	4.110681
-1.38	4.085128
-1.37	4.059347
-1.36	4.033344
-1.35	4.007125
-1.34	3.980696
-1.33	3.954063
-1.32	3.927232
-1.31	3.900209
-1.3	3.873
-1.29	3.845611
-1.28	3.818048
-1.27	3.790317
-1.26	3.762424
-1.25	3.734375
-1.24	3.706176
-1.23	3.677833
-1.22	3.649352
-1.21	3.620739
-1.2	3.592
-1.19	3.563141
-1.18	3.534168
-1.17	3.505087
-1.16	3.475904
-1.15	3.446625
-1.14	3.417256
-1.13	3.387803
-1.12	3.358272
-1.11	3.328669
-1.1	3.299
-1.09	3.269271
-1.08	3.239488
-1.07	3.209657
-1.06	3.179784
-1.05	3.149875
-1.04	3.119936
-1.03	3.089973
-1.02	3.059992
-1.01	3.029999
-1	3
-0.99	2.970001
-0.98	2.940008
-0.97	2.910027
-0.96	2.880064
-0.95	2.850125
-0.94	2.820216
-0.93	2.790343
-0.92	2.760512
-0.91	2.730729
-0.9	2.701
-0.89	2.671331
-0.88	2.641728
-0.87	2.612197
-0.86	2.582744
-0.85	2.553375
-0.84	2.524096
-0.83	2.494913
-0.82	2.465832
-0.81	2.436859
-0.8	2.408
-0.79	2.379261
-0.78	2.350648
-0.77	2.322167
-0.76	2.293824
-0.75	2.265625
-0.74	2.237576
-0.73	2.209683
-0.72	2.181952
-0.71	2.154389
-0.7	2.127
-0.69	2.099791
-0.68	2.072768
-0.67	2.045937
-0.66	2.019304
-0.65	1.992875
-0.64	1.966656
-0.63	1.940653
-0.62	1.914872
-0.61	1.889319
-0.6	1.864
-0.59	1.838921
-0.58	1.814088
-0.57	1.789507
-0.56	1.765184
-0.55	1.741125
-0.54	1.717336
-0.53	1.693823
-0.52	1.670592
-0.51	1.647649
-0.5	1.625
-0.49	1.602651
-0.48	1.580608
-0.47	1.558877
-0.46	1.537464
-0.45	1.516375
-0.44	1.495616
-0.43	1.475193
-0.42	1.455112
-0.41	1.435379
-0.4	1.416
-0.39	1.396981
-0.38	1.378328
-0.37	1.360047
-0.36	1.342144
-0.35	1.324625
-0.34	1.307496
-0.33	1.290763
-0.32	1.274432
-0.31	1.258509
-0.3	1.243
-0.29	1.227911
-0.28	1.213248
-0.27	1.199017
-0.26	1.185224
-0.25	1.171875
-0.24	1.158976
-0.23	1.146533
-0.22	1.134552
-0.21	1.123039
-0.2	1.112
-0.19	1.101441
-0.18	1.091368
-0.17	1.081787
-0.16	1.072704
-0.15	1.064125
-0.14	1.056056
-0.13	1.048503
-0.12	1.041472
-0.11	1.034969
-0.1	1.029
-0.09	1.023571
-0.08	1.018688
-0.07	1.014357
-0.06	1.010584
-0.05	1.007375
-0.04	1.004736
-0.03	1.002673
-0.02	1.001192
-0.01	1.000299
-5.9952E-14	1
0.01	1.000301
0.02	1.001208
0.03	1.002727
0.04	1.004864
0.05	1.007625
0.06	1.011016
0.07	1.015043
0.08	1.019712
0.09	1.025029
0.1	1.031
0.11	1.037631
0.12	1.044928
0.13	1.052897
0.14	1.061544
0.15	1.070875
0.16	1.080896
0.17	1.091613
0.18	1.103032
0.19	1.115159
0.2	1.128
0.21	1.141561
0.22	1.155848
0.23	1.170867
0.24	1.186624
0.25	1.203125
0.26	1.220376
0.27	1.238383
0.28	1.257152
0.29	1.276689
0.3	1.297
0.31	1.318091
0.32	1.339968
0.33	1.362637
0.34	1.386104
0.35	1.410375
0.36	1.435456
0.37	1.461353
0.38	1.488072
0.39	1.515619
0.4	1.544
0.41	1.573221
0.42	1.603288
0.43	1.634207
0.44	1.665984
0.45	1.698625
0.46	1.732136
0.47	1.766523
0.48	1.801792
0.49	1.837949
0.5	1.875
0.51	1.912951
0.52	1.951808
0.53	1.991577
0.54	2.032264
0.55	2.073875
0.56	2.116416
0.57	2.159893
0.58	2.204312
0.59	2.249679
0.6	2.296
0.61	2.343281
0.62	2.391528
0.63	2.440747
0.64	2.490944
0.65	2.542125
0.66	2.594296
0.67	2.647463
0.68	2.701632
0.69	2.756809
0.7	2.813
0.71	2.870211
0.72	2.928448
0.73	2.987717
0.74	3.048024
0.75	3.109375
0.76	3.171776
0.77	3.235233
0.78	3.299752
0.79	3.365339
0.8	3.432
0.81	3.499741
0.82	3.568568
0.83	3.638487
0.84	3.709504
0.85	3.781625
0.86	3.854856
0.87	3.929203
0.88	4.004672
0.89	4.081269
0.9	4.159
0.91	4.237871
0.92	4.317888
0.93	4.399057
0.94	4.481384
0.95	4.564875
0.96	4.649536
0.97	4.735373
0.98	4.822392
0.99	4.910599
1	5
1.01	5.090601
1.02	5.182408
1.03	5.275427
1.04	5.369664
1.05	5.465125
1.06	5.561816
1.07	5.659743
1.08	5.758912
1.09	5.859329
1.1	5.961
1.11	6.063931
1.12	6.168128
1.13	6.273597
1.14	6.380344
1.15	6.488375
1.16	6.597696
1.17	6.708313
1.18	6.820232
1.19	6.933459
1.2	7.048
1.21	7.163861
1.22	7.281048
1.23	7.399567
1.24	7.519424
1.25	7.640625
1.26	7.763176
1.27	7.887083
1.28	8.012352
1.29	8.138989
1.3	8.267
1.31	8.396391
1.32	8.527168
1.33	8.659337
1.34	8.792904
1.35	8.927875
1.36	9.064256
1.37	9.202053
1.38	9.341272
1.39	9.481919
1.4	9.624
1.41	9.767521
1.42	9.912488
1.43	10.058907
1.44	10.206784
1.45	10.356125
1.46	10.506936
1.47	10.659223
1.48	10.812992
1.49	10.968249
1.5	11.125
1.51	11.283251
1.52	11.443008
1.53	11.604277
